"Sleep HRV — 2026-09-10 to 2026-09-16
========================
Note: dates are wake-up days (each value comes from the night that ended that morning).

HRV Assessment — Last 7 days
========================

2026-09-16:
  HRV Avg: 41 ms — Above normal
  Normal Range: 31 - 39 ms
  Baseline: 35 ms
2026-09-15:
  HRV Avg: 37 ms — Normal
  Normal Range: 31 - 39 ms
  Baseline: 35 ms
2026-09-14:
  HRV Avg: 34 ms — Normal
  Normal Range: 30 - 38 ms
  Baseline: 34 ms
2026-09-13:
  HRV Avg: 29 ms — Below normal
  Normal Range: 30 - 38 ms
  Baseline: 34 ms
2026-09-12:
  HRV Avg: 36 ms — Normal
  Normal Range: 31 - 39 ms
  Baseline: 35 ms
2026-09-11:
  HRV Avg: 35 ms — Normal
  Normal Range: 30 - 38 ms
  Baseline: 34 ms
2026-09-10:
  HRV Avg: 39 ms — Normal
  Normal Range: 29 - 39 ms
  Baseline: 34 ms

Sleep HRV Time Series — Last 7 days
========================

  timestamp=1789425590, timezone=12, hrv=30 ms, status=0, confidence=100
  timestamp=1789426490, timezone=12, hrv=32 ms, status=0, confidence=100
  timestamp=1789427090, timezone=12, hrv=32 ms, status=0, confidence=100
  timestamp=1789427690, timezone=12, hrv=38 ms, status=0, confidence=100
  timestamp=1789428290, timezone=12, hrv=28 ms, status=0, confidence=100
  timestamp=1789428890, timezone=12, hrv=25 ms, status=0, confidence=100
  timestamp=1789429490, timezone=12, hrv=74 ms, status=0, confidence=86
  timestamp=1789430390, timezone=12, hrv=29 ms, status=0, confidence=100
  timestamp=1789430990, timezone=12, hrv=29 ms, status=0, confidence=100
  timestamp=1789431590, timezone=12, hrv=28 ms, status=0, confidence=100
  timestamp=1789432190, timezone=12, hrv=29 ms, status=0, confidence=100
  timestamp=1789432790, timezone=12, hrv=65 ms, status=0, confidence=96
  timestamp=1789433390, timezone=12, hrv=47 ms, status=0, confidence=100
  timestamp=1789433990, timezone=12, hrv=37 ms, status=0, confidence=100
  timestamp=1789434890, timezone=12, hrv=49 ms, status=0, confidence=100
  timestamp=1789435490, timezone=12, hrv=26 ms, status=0, confidence=100
  timestamp=1789436090, timezone=12, hrv=55 ms, status=0, confidence=100
  timestamp=1789436690, timezone=12, hrv=41 ms, status=0, confidence=100
  timestamp=1789437290, timezone=12, hrv=59 ms, status=0, confidence=89
  timestamp=1789437890, timezone=12, hrv=24 ms, status=0, confidence=100
  timestamp=1789438790, timezone=12, hrv=32 ms, status=0, confidence=100
  timestamp=1789439390, timezone=12, hrv=29 ms, status=0, confidence=100
  timestamp=1789439990, timezone=12, hrv=39 ms, status=0, confidence=100
  timestamp=1789440590, timezone=12, hrv=26 ms, status=0, confidence=100
  timestamp=1789441190, timezone=12, hrv=30 ms, status=0, confidence=100
  timestamp=1789441790, timezone=12, hrv=27 ms, status=0, confidence=100
  timestamp=1789442390, timezone=12, hrv=25 ms, status=0, confidence=100
  timestamp=1789443290, timezone=12, hrv=55 ms, status=0, confidence=100
  timestamp=1789443890, timezone=12, hrv=31 ms, status=0, confidence=100
  timestamp=1789444490, timezone=12, hrv=28 ms, status=0, confidence=100
  timestamp=1789445090, timezone=12, hrv=28 ms, status=0, confidence=100
  timestamp=1789445690, timezone=12, hrv=28 ms, status=0, confidence=100
  timestamp=1789446290, timezone=12, hrv=42 ms, status=0, confidence=87
  timestamp=1789447790, timezone=12, hrv=58 ms, status=0, confidence=91
  timestamp=1789454390, timezone=12, hrv=51 ms, status=0, confidence=90
  timestamp=1789456490, timezone=12, hrv=42 ms, status=0, confidence=90
  timestamp=1789457090, timezone=12, hrv=43 ms, status=0, confidence=100
  timestamp=1789464890, timezone=12, hrv=69 ms, status=0, confidence=84
  timestamp=1789469990, timezone=12, hrv=19 ms, status=0, confidence=100
  timestamp=1789472090, timezone=12, hrv=65 ms, status=0, confidence=86
  timestamp=1789473590, timezone=12, hrv=31 ms, status=0, confidence=93
  timestamp=1789474790, timezone=12, hrv=20 ms, status=0, confidence=97
  timestamp=1789475090, timezone=12, hrv=19 ms, status=0, confidence=100
  timestamp=1789475390, timezone=12, hrv=45 ms, status=0, confidence=100
  timestamp=1789475990, timezone=12, hrv=26 ms, status=0, confidence=100
  timestamp=1789476290, timezone=12, hrv=31 ms, status=0, confidence=100
  timestamp=1789476590, timezone=12, hrv=31 ms, status=0, confidence=100
  timestamp=1789476890, timezone=12, hrv=36 ms, status=0, confidence=100
  timestamp=1789477790, timezone=12, hrv=67 ms, status=0, confidence=94
  timestamp=1789478690, timezone=12, hrv=51 ms, status=0, confidence=84
  timestamp=1789479290, timezone=12, hrv=67 ms, status=0, confidence=91
  timestamp=1789479590, timezone=12, hrv=39 ms, status=0, confidence=87
  timestamp=1789487990, timezone=12, hrv=41 ms, status=0, confidence=94
  timestamp=1789498790, timezone=12, hrv=26 ms, status=0, confidence=97
  timestamp=1789499090, timezone=12, hrv=20 ms, status=0, confidence=86
  timestamp=1789500890, timezone=12, hrv=29 ms, status=0, confidence=100
  timestamp=1789501190, timezone=12, hrv=32 ms, status=0, confidence=100
  timestamp=1789501490, timezone=12, hrv=34 ms, status=0, confidence=100
  timestamp=1789502090, timezone=12, hrv=64 ms, status=0, confidence=100
  timestamp=1789502690, timezone=12, hrv=49 ms, status=0, confidence=100"
